x, sol1, sol2
0.020234, 527.818, 47.6248
0.020238, 527.84, 47.6234
0.020242, 527.862, 47.6221
0.020246, 527.884, 47.6208
0.02025, 527.907, 47.6195
0.020254, 527.929, 47.6181
0.020258, 527.951, 47.6168
0.020262, 527.973, 47.6155
0.020266, 527.995, 47.6142
0.02027, 528.018, 47.6128
0.020274, 528.04, 47.6115
0.020278, 528.062, 47.6102
0.020282, 528.084, 47.6089
0.020286, 528.107, 47.6075
0.02029, 528.129, 47.6062
0.020294, 528.151, 47.6049
0.020298, 528.173, 47.6036
0.020302, 528.196, 47.6022
0.020306, 528.218, 47.6009
0.02031, 528.24, 47.5996
0.020314, 528.263, 47.5983
0.020318, 528.285, 47.597
0.020322, 528.307, 47.5956
0.020326, 528.329, 47.5943
0.02033, 528.352, 47.593
0.020334, 528.374, 47.5917
0.020338, 528.396, 47.5904
0.020342, 528.419, 47.589
0.020346, 528.441, 47.5877
0.02035, 528.463, 47.5864
0.020354, 528.486, 47.5851
0.020358, 528.508, 47.5838
0.020362, 528.53, 47.5825
0.020366, 528.553, 47.5811
0.02037, 528.575, 47.5798
0.020374, 528.598, 47.5785
0.020378, 528.62, 47.5772
0.020382, 528.642, 47.5759
0.020386, 528.665, 47.5746
0.02039, 528.687, 47.5732
0.020394, 528.709, 47.5719
0.020398, 528.732, 47.5706
0.020402, 528.754, 47.5693
0.020406, 528.777, 47.568
0.02041, 528.799, 47.5667
0.020414, 528.822, 47.5654
0.020418, 528.844, 47.5641
0.020422, 528.866, 47.5627
0.020426, 528.889, 47.5614
0.02043, 528.911, 47.5601
0.020434, 528.934, 47.5588
0.020438, 528.956, 47.5575
0.020442, 528.979, 47.5562
0.020446, 529.001, 47.5549
0.02045, 529.024, 47.5536
0.020454, 529.046, 47.5522
0.020458, 529.069, 47.5509
0.020462, 529.091, 47.5496
0.020466, 529.114, 47.5483
0.02047, 529.136, 47.547
0.020474, 529.159, 47.5457
0.020478, 529.181, 47.5444
0.020482, 529.204, 47.5431
0.020486, 529.226, 47.5418
0.02049, 529.249, 47.5405
0.020494, 529.271, 47.5392
0.020498, 529.294, 47.5378
0.0205019, 529.316, 47.5365
0.0205059, 529.339, 47.5352
0.0205099, 529.361, 47.5339
0.0205139, 529.384, 47.5326
0.0205179, 529.406, 47.5313
0.0205219, 529.429, 47.53
0.0205259, 529.452, 47.5287
0.0205299, 529.474, 47.5274
0.0205339, 529.497, 47.5261
0.0205379, 529.519, 47.5248
0.0205419, 529.542, 47.5235
0.0205459, 529.565, 47.5222
0.0205499, 529.587, 47.5209
0.0205539, 529.61, 47.5196
0.0205579, 529.632, 47.5183
0.0205619, 529.655, 47.517
0.0205659, 529.678, 47.5157
0.0205699, 529.7, 47.5144
0.0205739, 529.723, 47.5131
0.0205779, 529.746, 47.5118
0.0205819, 529.768, 47.5105
0.0205859, 529.791, 47.5092
0.0205899, 529.814, 47.5079
0.0205939, 529.836, 47.5066
0.0205979, 529.859, 47.5053
0.0206019, 529.882, 47.504
0.0206059, 529.904, 47.5027
0.0206099, 529.927, 47.5014
0.0206139, 529.95, 47.5001
0.0206179, 529.972, 47.4988
0.0206219, 529.995, 47.4975
0.0206259, 530.018, 47.4962
0.0206299, 530.04, 47.4949
0.0206339, 530.063, 47.4936
0.0206379, 530.086, 47.4923
0.0206419, 530.109, 47.491
0.0206459, 530.131, 47.4897
0.0206499, 530.154, 47.4884
0.0206539, 530.177, 47.4871
0.0206579, 530.2, 47.4858
0.0206619, 530.222, 47.4845
0.0206659, 530.245, 47.4832
0.0206699, 530.268, 47.4819
0.0206739, 530.291, 47.4806
0.0206779, 530.313, 47.4793
0.0206819, 530.336, 47.478
0.0206859, 530.359, 47.4767
0.0206899, 530.382, 47.4754
0.0206939, 530.405, 47.4741
0.0206979, 530.427, 47.4729
0.0207019, 530.45, 47.4716
0.0207059, 530.473, 47.4703
0.0207099, 530.496, 47.469
0.0207139, 530.519, 47.4677
0.0207179, 530.542, 47.4664
0.0207219, 530.564, 47.4651
0.0207259, 530.587, 47.4638
0.0207299, 530.61, 47.4625
0.0207339, 530.633, 47.4612
0.0207379, 530.656, 47.4599
0.0207419, 530.679, 47.4587
0.0207459, 530.702, 47.4574
0.0207499, 530.724, 47.4561
0.0207539, 530.747, 47.4548
0.0207579, 530.77, 47.4535
0.0207619, 530.793, 47.4522
0.0207659, 530.816, 47.4509
0.0207699, 530.839, 47.4496
0.0207739, 530.862, 47.4483
0.0207779, 530.885, 47.4471
0.0207819, 530.908, 47.4458
0.0207859, 530.931, 47.4445
0.0207899, 530.953, 47.4432
0.0207939, 530.976, 47.4419
0.0207979, 530.999, 47.4406
0.0208019, 531.022, 47.4393
0.0208059, 531.045, 47.4381
0.0208099, 531.068, 47.4368
0.0208139, 531.091, 47.4355
0.0208179, 531.114, 47.4342
0.0208219, 531.137, 47.4329
0.0208259, 531.16, 47.4316
0.0208299, 531.183, 47.4304
0.0208339, 531.206, 47.4291
0.0208379, 531.229, 47.4278
0.0208419, 531.252, 47.4265
0.0208459, 531.275, 47.4252
0.0208499, 531.298, 47.4239
0.0208539, 531.321, 47.4227
0.0208579, 531.344, 47.4214
0.0208619, 531.367, 47.4201
0.0208659, 531.39, 47.4188
0.0208699, 531.413, 47.4175
0.0208739, 531.436, 47.4163
0.0208779, 531.459, 47.415
0.0208819, 531.482, 47.4137
0.0208859, 531.505, 47.4124
0.0208899, 531.528, 47.4111
0.0208939, 531.552, 47.4099
0.0208979, 531.575, 47.4086
0.0209019, 531.598, 47.4073
0.0209059, 531.621, 47.406
0.0209099, 531.644, 47.4047
0.0209139, 531.667, 47.4035
0.0209179, 531.69, 47.4022
0.0209219, 531.713, 47.4009
0.0209259, 531.736, 47.3996
0.0209299, 531.759, 47.3984
0.0209339, 531.782, 47.3971
0.0209379, 531.806, 47.3958
0.0209419, 531.829, 47.3945
0.0209459, 531.852, 47.3933
0.0209499, 531.875, 47.392
0.0209539, 531.898, 47.3907
0.0209579, 531.921, 47.3894
0.0209619, 531.945, 47.3882
0.0209659, 531.968, 47.3869
0.0209699, 531.991, 47.3856
0.0209739, 532.014, 47.3843
0.0209779, 532.037, 47.3831
0.0209819, 532.06, 47.3818
0.0209859, 532.084, 47.3805
0.0209899, 532.107, 47.3793
0.0209939, 532.13, 47.378
0.0209979, 532.153, 47.3767
0.0210019, 532.176, 47.3754
0.0210059, 532.2, 47.3742
0.0210099, 532.223, 47.3729
0.0210139, 532.246, 47.3716
0.0210179, 532.269, 47.3704
0.0210219, 532.293, 47.3691
0.0210259, 532.316, 47.3678
0.0210299, 532.339, 47.3666
0.0210339, 532.362, 47.3653
0.0210379, 532.386, 47.364
0.0210419, 532.409, 47.3628
0.0210459, 532.432, 47.3615
0.0210499, 532.455, 47.3602
0.0210539, 532.479, 47.359
0.0210579, 532.502, 47.3577
0.0210619, 532.525, 47.3564
0.0210659, 532.549, 47.3552
0.0210699, 532.572, 47.3539
0.0210739, 532.595, 47.3526
0.0210779, 532.619, 47.3514
0.0210819, 532.642, 47.3501
0.0210859, 532.665, 47.3488
0.0210899, 532.689, 47.3476
0.0210939, 532.712, 47.3463
0.0210979, 532.735, 47.345
0.0211019, 532.759, 47.3438
0.0211059, 532.782, 47.3425
0.0211099, 532.805, 47.3412
0.0211139, 532.829, 47.34
0.0211179, 532.852, 47.3387
0.0211219, 532.875, 47.3375
0.0211259, 532.899, 47.3362
0.0211299, 532.922, 47.3349
0.0211339, 532.946, 47.3337
0.0211379, 532.969, 47.3324
0.0211419, 532.992, 47.3311
0.0211459, 533.016, 47.3299
0.0211499, 533.039, 47.3286
0.0211539, 533.063, 47.3274
0.0211579, 533.086, 47.3261
0.0211619, 533.109, 47.3248
0.0211659, 533.133, 47.3236
0.0211699, 533.156, 47.3223
0.0211739, 533.18, 47.3211
0.0211779, 533.203, 47.3198
0.0211819, 533.227, 47.3186
0.0211859, 533.25, 47.3173
0.0211899, 533.274, 47.316
0.0211939, 533.297, 47.3148
0.0211979, 533.321, 47.3135
0.0212019, 533.344, 47.3123
0.0212059, 533.368, 47.311
0.0212099, 533.391, 47.3098
0.0212139, 533.415, 47.3085
0.0212179, 533.438, 47.3072
0.0212219, 533.462, 47.306
0.0212259, 533.485, 47.3047
0.0212299, 533.509, 47.3035
0.0212339, 533.532, 47.3022
0.0212379, 533.556, 47.301
0.0212419, 533.579, 47.2997
0.0212459, 533.603, 47.2985
0.0212499, 533.626, 47.2972
0.0212539, 533.65, 47.296
0.0212579, 533.673, 47.2947
0.0212619, 533.697, 47.2935
0.0212659, 533.721, 47.2922
0.0212699, 533.744, 47.291
0.0212739, 533.768, 47.2897
0.0212779, 533.791, 47.2885
0.0212819, 533.815, 47.2872
0.0212859, 533.839, 47.286
0.0212899, 533.862, 47.2847
0.0212939, 533.886, 47.2835
0.0212979, 533.909, 47.2822
0.0213019, 533.933, 47.281
0.0213059, 533.957, 47.2797
0.0213099, 533.98, 47.2785
0.0213139, 534.004, 47.2772
0.0213179, 534.028, 47.276
0.0213219, 534.051, 47.2747
0.0213259, 534.075, 47.2735
0.0213299, 534.098, 47.2722
0.0213339, 534.122, 47.271
0.0213379, 534.146, 47.2697
0.0213419, 534.169, 47.2685
0.0213459, 534.193, 47.2672
0.0213499, 534.217, 47.266
0.0213539, 534.241, 47.2647
0.0213579, 534.264, 47.2635
0.0213619, 534.288, 47.2622
0.0213659, 534.312, 47.261
0.0213699, 534.335, 47.2598
0.0213739, 534.359, 47.2585
0.0213779, 534.383, 47.2573
0.0213819, 534.407, 47.256
0.0213859, 534.43, 47.2548
0.0213899, 534.454, 47.2535
0.0213939, 534.478, 47.2523
0.0213979, 534.502, 47.2511
0.0214019, 534.525, 47.2498
0.0214059, 534.549, 47.2486
0.0214099, 534.573, 47.2473
0.0214139, 534.597, 47.2461
0.0214179, 534.62, 47.2448
0.0214219, 534.644, 47.2436
0.0214259, 534.668, 47.2424
0.0214299, 534.692, 47.2411
0.0214339, 534.716, 47.2399
0.0214379, 534.739, 47.2386
0.0214419, 534.763, 47.2374
0.0214459, 534.787, 47.2362
0.0214499, 534.811, 47.2349
0.0214539, 534.835, 47.2337
0.0214579, 534.858, 47.2325
0.0214619, 534.882, 47.2312
0.0214659, 534.906, 47.23
0.0214699, 534.93, 47.2287
0.0214739, 534.954, 47.2275
0.0214779, 534.978, 47.2263
0.0214819, 535.002, 47.225
0.0214859, 535.025, 47.2238
0.0214899, 535.049, 47.2226
0.0214939, 535.073, 47.2213
0.0214979, 535.097, 47.2201
0.0215018, 535.121, 47.2189
0.0215058, 535.145, 47.2176
0.0215098, 535.169, 47.2164
0.0215138, 535.193, 47.2152
0.0215178, 535.217, 47.2139
0.0215218, 535.24, 47.2127
0.0215258, 535.264, 47.2115
0.0215298, 535.288, 47.2102
0.0215338, 535.312, 47.209
0.0215378, 535.336, 47.2078
0.0215418, 535.36, 47.2065
0.0215458, 535.384, 47.2053
0.0215498, 535.408, 47.2041
0.0215538, 535.432, 47.2028
0.0215578, 535.456, 47.2016
0.0215618, 535.48, 47.2004
0.0215658, 535.504, 47.1991
0.0215698, 535.528, 47.1979
0.0215738, 535.552, 47.1967
0.0215778, 535.576, 47.1954
0.0215818, 535.6, 47.1942
0.0215858, 535.624, 47.193
0.0215898, 535.648, 47.1918
0.0215938, 535.672, 47.1905
0.0215978, 535.696, 47.1893
0.0216018, 535.72, 47.1881
0.0216058, 535.744, 47.1868
0.0216098, 535.768, 47.1856
0.0216138, 535.792, 47.1844
0.0216178, 535.816, 47.1832
0.0216218, 535.84, 47.1819
0.0216258, 535.864, 47.1807
0.0216298, 535.888, 47.1795
0.0216338, 535.912, 47.1783
0.0216378, 535.936, 47.177
0.0216418, 535.961, 47.1758
0.0216458, 535.985, 47.1746
0.0216498, 536.009, 47.1734
0.0216538, 536.033, 47.1721
0.0216578, 536.057, 47.1709
0.0216618, 536.081, 47.1697
0.0216658, 536.105, 47.1685
0.0216698, 536.129, 47.1672
0.0216738, 536.153, 47.166
0.0216778, 536.178, 47.1648
0.0216818, 536.202, 47.1636
0.0216858, 536.226, 47.1624
0.0216898, 536.25, 47.1611
0.0216938, 536.274, 47.1599
0.0216978, 536.298, 47.1587
0.0217018, 536.322, 47.1575
0.0217058, 536.347, 47.1563
0.0217098, 536.371, 47.155
0.0217138, 536.395, 47.1538
0.0217178, 536.419, 47.1526
0.0217218, 536.443, 47.1514
0.0217258, 536.468, 47.1502
0.0217298, 536.492, 47.1489
0.0217338, 536.516, 47.1477
0.0217378, 536.54, 47.1465
0.0217418, 536.564, 47.1453
0.0217458, 536.589, 47.1441
0.0217498, 536.613, 47.1428
0.0217538, 536.637, 47.1416
0.0217578, 536.661, 47.1404
0.0217618, 536.686, 47.1392
0.0217658, 536.71, 47.138
0.0217698, 536.734, 47.1368
0.0217738, 536.758, 47.1356
0.0217778, 536.783, 47.1343
0.0217818, 536.807, 47.1331
0.0217858, 536.831, 47.1319
0.0217898, 536.855, 47.1307
0.0217938, 536.88, 47.1295
0.0217978, 536.904, 47.1283
0.0218018, 536.928, 47.1271
0.0218058, 536.953, 47.1258
0.0218098, 536.977, 47.1246
0.0218138, 537.001, 47.1234
0.0218178, 537.026, 47.1222
0.0218218, 537.05, 47.121
0.0218258, 537.074, 47.1198
0.0218298, 537.099, 47.1186
0.0218338, 537.123, 47.1174
0.0218378, 537.147, 47.1161
0.0218418, 537.172, 47.1149
0.0218458, 537.196, 47.1137
0.0218498, 537.22, 47.1125
0.0218538, 537.245, 47.1113
0.0218578, 537.269, 47.1101
0.0218618, 537.293, 47.1089
0.0218658, 537.318, 47.1077
0.0218698, 537.342, 47.1065
0.0218738, 537.367, 47.1053
0.0218778, 537.391, 47.1041
0.0218818, 537.415, 47.1028
0.0218858, 537.44, 47.1016
0.0218898, 537.464, 47.1004
0.0218938, 537.489, 47.0992
0.0218978, 537.513, 47.098
0.0219018, 537.538, 47.0968
0.0219058, 537.562, 47.0956
0.0219098, 537.586, 47.0944
0.0219138, 537.611, 47.0932
0.0219178, 537.635, 47.092
0.0219218, 537.66, 47.0908
0.0219258, 537.684, 47.0896
0.0219298, 537.709, 47.0884
0.0219338, 537.733, 47.0872
0.0219378, 537.758, 47.086
0.0219418, 537.782, 47.0848
0.0219458, 537.807, 47.0836
0.0219498, 537.831, 47.0824
0.0219538, 537.856, 47.0812
0.0219578, 537.88, 47.08
0.0219618, 537.905, 47.0787
0.0219658, 537.929, 47.0775
0.0219698, 537.954, 47.0763
0.0219738, 537.978, 47.0751
0.0219778, 538.003, 47.0739
0.0219818, 538.027, 47.0727
0.0219858, 538.052, 47.0715
0.0219898, 538.077, 47.0703
0.0219938, 538.101, 47.0691
0.0219978, 538.126, 47.0679
0.0220018, 538.15, 47.0667
0.0220058, 538.175, 47.0655
0.0220098, 538.199, 47.0643
0.0220138, 538.224, 47.0631
0.0220178, 538.249, 47.0619
0.0220218, 538.273, 47.0608
0.0220258, 538.298, 47.0596
0.0220298, 538.322, 47.0584
0.0220338, 538.347, 47.0572
0.0220378, 538.372, 47.056
0.0220418, 538.396, 47.0548
0.0220458, 538.421, 47.0536
0.0220498, 538.445, 47.0524
0.0220538, 538.47, 47.0512
0.0220578, 538.495, 47.05
0.0220618, 538.519, 47.0488
0.0220658, 538.544, 47.0476
0.0220698, 538.569, 47.0464
0.0220738, 538.593, 47.0452
0.0220778, 538.618, 47.044
0.0220818, 538.643, 47.0428
0.0220858, 538.667, 47.0416
0.0220898, 538.692, 47.0404
0.0220938, 538.717, 47.0392
0.0220978, 538.742, 47.038
0.0221018, 538.766, 47.0369
0.0221058, 538.791, 47.0357
0.0221098, 538.816, 47.0345
0.0221138, 538.84, 47.0333
0.0221178, 538.865, 47.0321
0.0221218, 538.89, 47.0309
0.0221258, 538.915, 47.0297
0.0221298, 538.939, 47.0285
0.0221338, 538.964, 47.0273
0.0221378, 538.989, 47.0261
0.0221418, 539.014, 47.025
0.0221458, 539.038, 47.0238
0.0221498, 539.063, 47.0226
0.0221538, 539.088, 47.0214
0.0221578, 539.113, 47.0202
0.0221618, 539.138, 47.019
0.0221658, 539.162, 47.0178
0.0221698, 539.187, 47.0166
0.0221738, 539.212, 47.0154
0.0221778, 539.237, 47.0143
0.0221818, 539.262, 47.0131
0.0221858, 539.286, 47.0119
0.0221898, 539.311, 47.0107
0.0221938, 539.336, 47.0095
0.0221978, 539.361, 47.0083
0.0222018, 539.386, 47.0071
0.0222058, 539.411, 47.006
0.0222098, 539.435, 47.0048
0.0222138, 539.46, 47.0036
0.0222178, 539.485, 47.0024
0.0222218, 539.51, 47.0012
0.0222258, 539.535, 47
0.0222298, 539.56, 46.9989
0.0222338, 539.585, 46.9977
0.0222378, 539.61, 46.9965
0.0222418, 539.635, 46.9953
0.0222458, 539.659, 46.9941
0.0222498, 539.684, 46.993
0.0222538, 539.709, 46.9918
0.0222578, 539.734, 46.9906
0.0222618, 539.759, 46.9894
0.0222658, 539.784, 46.9882
0.0222698, 539.809, 46.987
0.0222738, 539.834, 46.9859
0.0222778, 539.859, 46.9847
0.0222818, 539.884, 46.9835
0.0222858, 539.909, 46.9823
0.0222898, 539.934, 46.9812
0.0222938, 539.959, 46.98
0.0222978, 539.984, 46.9788
0.0223018, 540.009, 46.9776
0.0223058, 540.034, 46.9764
0.0223098, 540.059, 46.9753
0.0223138, 540.084, 46.9741
0.0223178, 540.109, 46.9729
0.0223218, 540.134, 46.9717
0.0223258, 540.159, 46.9706
0.0223298, 540.184, 46.9694
0.0223338, 540.209, 46.9682
0.0223378, 540.234, 46.967
0.0223418, 540.259, 46.9659
0.0223458, 540.284, 46.9647
0.0223498, 540.309, 46.9635
0.0223538, 540.334, 46.9623
0.0223578, 540.359, 46.9612
0.0223618, 540.384, 46.96
0.0223658, 540.409, 46.9588
0.0223698, 540.434, 46.9576
0.0223738, 540.459, 46.9565
0.0223778, 540.484, 46.9553
0.0223818, 540.509, 46.9541
0.0223858, 540.535, 46.9529
0.0223898, 540.56, 46.9518
0.0223938, 540.585, 46.9506
0.0223978, 540.61, 46.9494
0.0224018, 540.635, 46.9483
0.0224058, 540.66, 46.9471
0.0224098, 540.685, 46.9459
0.0224138, 540.71, 46.9448
0.0224178, 540.736, 46.9436
0.0224218, 540.761, 46.9424
0.0224258, 540.786, 46.9412
0.0224298, 540.811, 46.9401
0.0224338, 540.836, 46.9389
0.0224378, 540.861, 46.9377
0.0224418, 540.887, 46.9366
0.0224458, 540.912, 46.9354
0.0224498, 540.937, 46.9342
0.0224538, 540.962, 46.9331
0.0224578, 540.987, 46.9319
0.0224618, 541.012, 46.9307
0.0224658, 541.038, 46.9296
0.0224698, 541.063, 46.9284
0.0224738, 541.088, 46.9272
0.0224778, 541.113, 46.9261
0.0224818, 541.139, 46.9249
0.0224858, 541.164, 46.9237
0.0224898, 541.189, 46.9226
0.0224938, 541.214, 46.9214
0.0224978, 541.24, 46.9203
0.0225017, 541.265, 46.9191
0.0225057, 541.29, 46.9179
0.0225097, 541.315, 46.9168
0.0225137, 541.341, 46.9156
0.0225177, 541.366, 46.9144
0.0225217, 541.391, 46.9133
0.0225257, 541.416, 46.9121
0.0225297, 541.442, 46.911
0.0225337, 541.467, 46.9098
0.0225377, 541.492, 46.9086
0.0225417, 541.518, 46.9075
0.0225457, 541.543, 46.9063
0.0225497, 541.568, 46.9051
0.0225537, 541.594, 46.904
0.0225577, 541.619, 46.9028
0.0225617, 541.644, 46.9017
0.0225657, 541.67, 46.9005
0.0225697, 541.695, 46.8993
0.0225737, 541.72, 46.8982
0.0225777, 541.746, 46.897
0.0225817, 541.771, 46.8959
0.0225857, 541.796, 46.8947
0.0225897, 541.822, 46.8936
0.0225937, 541.847, 46.8924
0.0225977, 541.873, 46.8912
0.0226017, 541.898, 46.8901
0.0226057, 541.923, 46.8889
0.0226097, 541.949, 46.8878
0.0226137, 541.974, 46.8866
0.0226177, 542, 46.8855
0.0226217, 542.025, 46.8843
0.0226257, 542.05, 46.8832
0.0226297, 542.076, 46.882
0.0226337, 542.101, 46.8808
0.0226377, 542.127, 46.8797
0.0226417, 542.152, 46.8785
0.0226457, 542.178, 46.8774
0.0226497, 542.203, 46.8762
0.0226537, 542.229, 46.8751
0.0226577, 542.254, 46.8739
0.0226617, 542.28, 46.8728
0.0226657, 542.305, 46.8716
0.0226697, 542.331, 46.8705
0.0226737, 542.356, 46.8693
0.0226777, 542.382, 46.8682
0.0226817, 542.407, 46.867
0.0226857, 542.433, 46.8659
0.0226897, 542.458, 46.8647
0.0226937, 542.484, 46.8636
0.0226977, 542.509, 46.8624
0.0227017, 542.535, 46.8613
0.0227057, 542.56, 46.8601
0.0227097, 542.586, 46.859
0.0227137, 542.611, 46.8578
0.0227177, 542.637, 46.8567
0.0227217, 542.662, 46.8555
0.0227257, 542.688, 46.8544
0.0227297, 542.713, 46.8532
0.0227337, 542.739, 46.8521
0.0227377, 542.765, 46.8509
0.0227417, 542.79, 46.8498
0.0227457, 542.816, 46.8486
0.0227497, 542.841, 46.8475
0.0227537, 542.867, 46.8464
0.0227577, 542.893, 46.8452
0.0227617, 542.918, 46.8441
0.0227657, 542.944, 46.8429
0.0227697, 542.969, 46.8418
0.0227737, 542.995, 46.8406
0.0227777, 543.021, 46.8395
0.0227817, 543.046, 46.8383
0.0227857, 543.072, 46.8372
0.0227897, 543.098, 46.8361
0.0227937, 543.123, 46.8349
0.0227977, 543.149, 46.8338
0.0228017, 543.175, 46.8326
0.0228057, 543.2, 46.8315
0.0228097, 543.226, 46.8303
0.0228137, 543.252, 46.8292
0.0228177, 543.277, 46.8281
0.0228217, 543.303, 46.8269
0.0228257, 543.329, 46.8258
0.0228297, 543.355, 46.8246
0.0228337, 543.38, 46.8235
0.0228377, 543.406, 46.8224
0.0228417, 543.432, 46.8212
0.0228457, 543.457, 46.8201
0.0228497, 543.483, 46.8189
0.0228537, 543.509, 46.8178
0.0228577, 543.535, 46.8167
0.0228617, 543.56, 46.8155
0.0228657, 543.586, 46.8144
0.0228697, 543.612, 46.8132
0.0228737, 543.638, 46.8121
0.0228777, 543.663, 46.811
0.0228817, 543.689, 46.8098
0.0228857, 543.715, 46.8087
0.0228897, 543.741, 46.8076
0.0228937, 543.767, 46.8064
0.0228977, 543.792, 46.8053
0.0229017, 543.818, 46.8042
0.0229057, 543.844, 46.803
0.0229097, 543.87, 46.8019
0.0229137, 543.896, 46.8008
0.0229177, 543.921, 46.7996
0.0229217, 543.947, 46.7985
0.0229257, 543.973, 46.7973
0.0229297, 543.999, 46.7962
0.0229337, 544.025, 46.7951
0.0229377, 544.051, 46.7939
0.0229417, 544.077, 46.7928
0.0229457, 544.102, 46.7917
0.0229497, 544.128, 46.7906
0.0229537, 544.154, 46.7894
0.0229577, 544.18, 46.7883
0.0229617, 544.206, 46.7872
0.0229657, 544.232, 46.786
0.0229697, 544.258, 46.7849
0.0229737, 544.284, 46.7838
0.0229777, 544.31, 46.7826
0.0229817, 544.335, 46.7815
0.0229857, 544.361, 46.7804
0.0229897, 544.387, 46.7792
0.0229937, 544.413, 46.7781
0.0229977, 544.439, 46.777
0.0230017, 544.465, 46.7759
0.0230057, 544.491, 46.7747
0.0230097, 544.517, 46.7736
0.0230137, 544.543, 46.7725
0.0230177, 544.569, 46.7714
0.0230217, 544.595, 46.7702
0.0230257, 544.621, 46.7691
0.0230297, 544.647, 46.768
0.0230337, 544.673, 46.7668
0.0230377, 544.699, 46.7657
0.0230417, 544.725, 46.7646
0.0230457, 544.751, 46.7635
0.0230497, 544.777, 46.7623
0.0230537, 544.803, 46.7612
0.0230577, 544.829, 46.7601
0.0230617, 544.855, 46.759
0.0230657, 544.881, 46.7578
0.0230697, 544.907, 46.7567
0.0230737, 544.933, 46.7556
0.0230777, 544.959, 46.7545
0.0230817, 544.985, 46.7534
0.0230857, 545.011, 46.7522
0.0230897, 545.037, 46.7511
0.0230937, 545.063, 46.75
0.0230977, 545.089, 46.7489
0.0231017, 545.116, 46.7477
0.0231057, 545.142, 46.7466
0.0231097, 545.168, 46.7455
0.0231137, 545.194, 46.7444
0.0231177, 545.22, 46.7433
0.0231217, 545.246, 46.7421
0.0231257, 545.272, 46.741
0.0231297, 545.298, 46.7399
0.0231337, 545.324, 46.7388
0.0231377, 545.351, 46.7377
0.0231417, 545.377, 46.7366
0.0231457, 545.403, 46.7354
0.0231497, 545.429, 46.7343
0.0231537, 545.455, 46.7332
0.0231577, 545.481, 46.7321
0.0231617, 545.507, 46.731
0.0231657, 545.534, 46.7298
0.0231697, 545.56, 46.7287
0.0231737, 545.586, 46.7276
0.0231777, 545.612, 46.7265
0.0231817, 545.638, 46.7254
0.0231857, 545.665, 46.7243
0.0231897, 545.691, 46.7232
0.0231937, 545.717, 46.722
0.0231977, 545.743, 46.7209
0.0232017, 545.769, 46.7198
0.0232057, 545.796, 46.7187
0.0232097, 545.822, 46.7176
0.0232137, 545.848, 46.7165
0.0232177, 545.874, 46.7154
0.0232217, 545.901, 46.7142
0.0232257, 545.927, 46.7131
0.0232297, 545.953, 46.712
0.0232337, 545.979, 46.7109
0.0232377, 546.006, 46.7098
0.0232417, 546.032, 46.7087
0.0232457, 546.058, 46.7076
0.0232497, 546.085, 46.7065
0.0232537, 546.111, 46.7054
0.0232577, 546.137, 46.7042
0.0232617, 546.163, 46.7031
0.0232657, 546.19, 46.702
0.0232697, 546.216, 46.7009
0.0232737, 546.242, 46.6998
0.0232777, 546.269, 46.6987
0.0232817, 546.295, 46.6976
0.0232857, 546.321, 46.6965
0.0232897, 546.348, 46.6954
0.0232937, 546.374, 46.6943
0.0232977, 546.4, 46.6932
0.0233017, 546.427, 46.692
0.0233057, 546.453, 46.6909
0.0233097, 546.48, 46.6898
0.0233137, 546.506, 46.6887
0.0233177, 546.532, 46.6876
0.0233217, 546.559, 46.6865
0.0233257, 546.585, 46.6854
0.0233297, 546.611, 46.6843
0.0233337, 546.638, 46.6832
0.0233377, 546.664, 46.6821
0.0233417, 546.691, 46.681
0.0233457, 546.717, 46.6799
0.0233497, 546.744, 46.6788
0.0233537, 546.77, 46.6777
0.0233577, 546.796, 46.6766
0.0233617, 546.823, 46.6755
0.0233657, 546.849, 46.6744
0.0233697, 546.876, 46.6733
0.0233737, 546.902, 46.6722
0.0233777, 546.929, 46.6711
0.0233817, 546.955, 46.67
0.0233857, 546.982, 46.6689
0.0233897, 547.008, 46.6678
0.0233937, 547.035, 46.6667
0.0233977, 547.061, 46.6656
0.0234017, 547.088, 46.6645
0.0234057, 547.114, 46.6634
0.0234097, 547.141, 46.6623
0.0234137, 547.167, 46.6612
0.0234177, 547.194, 46.6601
0.0234217, 547.22, 46.659
0.0234257, 547.247, 46.6579
0.0234297, 547.273, 46.6568
0.0234337, 547.3, 46.6557
0.0234377, 547.326, 46.6546
0.0234417, 547.353, 46.6535
0.0234457, 547.379, 46.6524
0.0234497, 547.406, 46.6513
0.0234537, 547.433, 46.6502
0.0234577, 547.459, 46.6491
0.0234617, 547.486, 46.648
0.0234657, 547.512, 46.6469
0.0234697, 547.539, 46.6458
0.0234737, 547.566, 46.6447
0.0234777, 547.592, 46.6436
0.0234817, 547.619, 46.6425
0.0234857, 547.645, 46.6414
0.0234897, 547.672, 46.6403
0.0234937, 547.699, 46.6392
0.0234977, 547.725, 46.6381
0.0235016, 547.752, 46.637
0.0235056, 547.779, 46.636
0.0235096, 547.805, 46.6349
0.0235136, 547.832, 46.6338
0.0235176, 547.858, 46.6327
0.0235216, 547.885, 46.6316
0.0235256, 547.912, 46.6305
0.0235296, 547.938, 46.6294
0.0235336, 547.965, 46.6283
0.0235376, 547.992, 46.6272
0.0235416, 548.019, 46.6261
0.0235456, 548.045, 46.625
0.0235496, 548.072, 46.624
0.0235536, 548.099, 46.6229
0.0235576, 548.125, 46.6218
